language,reference,russian_source_lexeme,russian_ipa,target_ipa,change,total_units_per_word,changes_per_word,type_of_change,time_of_borrowing,lemma_frequency_ipm
Botlikh,"Saidova, Abusov 2012",история,A,a,no_change,8,0,no_change,Pre-Soviet,443.9
Godoberi,Saidova 2006,история,I,i,no_change,8,0,no_change,Pre-Soviet,443.9
Godoberi,Saidova 2006,история,s,s,no_change,8,0,no_change,Pre-Soviet,443.9
Godoberi,Saidova 2006,история,t,t,no_change,8,0,no_change,Pre-Soviet,443.9
Godoberi,Saidova 2006,история,o,o,no_change,8,0,no_change,Pre-Soviet,443.9
Godoberi,Saidova 2006,история,rʲ,r,no_change,8,0,no_change,Pre-Soviet,443.9
Godoberi,Saidova 2006,история,I,i,no_change,8,0,no_change,Pre-Soviet,443.9
Godoberi,Saidova 2006,история,j,j,no_change,8,0,no_change,Pre-Soviet,443.9
Godoberi,Saidova 2006,история,A,a,no_change,8,0,no_change,Pre-Soviet,443.9
Botlikh,"Alekseev, Azaev 2019",истребитель,I,i,no_change,10,0,no_change,Pre-Soviet,17.3
Botlikh,"Alekseev, Azaev 2019",истребитель,s,s,no_change,10,0,no_change,Pre-Soviet,17.3
Botlikh,"Alekseev, Azaev 2019",истребитель,t,t,no_change,10,0,no_change,Pre-Soviet,17.3
Botlikh,"Alekseev, Azaev 2019",истребитель,rʲ,r,no_change,10,0,no_change,Pre-Soviet,17.3
Botlikh,"Alekseev, Azaev 2019",истребитель,E,i,no_change,10,0,no_change,Pre-Soviet,17.3
Botlikh,"Alekseev, Azaev 2019",истребитель,bʲ,b,no_change,10,0,no_change,Pre-Soviet,17.3
Botlikh,"Alekseev, Azaev 2019",истребитель,i,i,no_change,10,0,no_change,Pre-Soviet,17.3
Botlikh,"Alekseev, Azaev 2019",истребитель,tʲ,t,no_change,10,0,no_change,Pre-Soviet,17.3
Botlikh,"Alekseev, Azaev 2019",истребитель,E,e,no_change,10,0,no_change,Pre-Soviet,17.3
Botlikh,"Alekseev, Azaev 2019",истребитель,lʲ,l,no_change,10,0,no_change,Pre-Soviet,17.3
Avar,Gimbatov 2006,итальянец,I,i,no_change,7,0,no_change,Pre-Soviet,14.7
Avar,Gimbatov 2006,итальянец,t,t,no_change,7,0,no_change,Pre-Soviet,14.7
Avar,Gimbatov 2006,итальянец,a,a,no_change,7,0,no_change,Pre-Soviet,14.7
Avar,Gimbatov 2006,итальянец,lʲ,l,no_change,7,0,no_change,Pre-Soviet,14.7
Avar,Gimbatov 2006,итальянец,I,i,no_change,7,0,no_change,Pre-Soviet,14.7
Avar,Gimbatov 2006,итальянец,j,j,no_change,7,0,no_change,Pre-Soviet,14.7
Avar,Gimbatov 2006,итальянец,A,a,no_change,7,0,no_change,Pre-Soviet,14.7
Botlikh,"Alekseev, Azaev 2019",итальянец,I,i,no_change,8,0,no_change,Pre-Soviet,14.7
Botlikh,"Alekseev, Azaev 2019",итальянец,t,t,no_change,8,0,no_change,Pre-Soviet,14.7
Botlikh,"Alekseev, Azaev 2019",итальянец,a,a,no_change,8,0,no_change,Pre-Soviet,14.7
Botlikh,"Alekseev, Azaev 2019",итальянец,lʲ,l,no_change,8,0,no_change,Pre-Soviet,14.7
Botlikh,"Alekseev, Azaev 2019",итальянец,I,i,no_change,8,0,no_change,Pre-Soviet,14.7
Botlikh,"Alekseev, Azaev 2019",итальянец,j,j,no_change,8,0,no_change,Pre-Soviet,14.7
Botlikh,"Alekseev, Azaev 2019",итальянец,A,a,no_change,8,0,no_change,Pre-Soviet,14.7
Botlikh,"Alekseev, Azaev 2019",итальянец,n,n,no_change,8,0,no_change,Pre-Soviet,14.7
Godoberi,Saidova 2006,итальянец,I,i,no_change,7,0,no_change,Pre-Soviet,14.7
Godoberi,Saidova 2006,итальянец,t,t,no_change,7,0,no_change,Pre-Soviet,14.7
Godoberi,Saidova 2006,итальянец,a,a,no_change,7,0,no_change,Pre-Soviet,14.7
Godoberi,Saidova 2006,итальянец,lʲ,l,no_change,7,0,no_change,Pre-Soviet,14.7
Godoberi,Saidova 2006,итальянец,I,i,no_change,7,0,no_change,Pre-Soviet,14.7
Godoberi,Saidova 2006,итальянец,j,j,no_change,7,0,no_change,Pre-Soviet,14.7
Godoberi,Saidova 2006,итальянец,A,a,no_change,7,0,no_change,Pre-Soviet,14.7
Botlikh,"Alekseev, Azaev 2019",ихтиол,I,i,no_change,6,0,no_change,Soviet,
Botlikh,"Alekseev, Azaev 2019",ихтиол,x,χ,no_change,6,0,no_change,Soviet,
Botlikh,"Alekseev, Azaev 2019",ихтиол,tʲ,t,no_change,6,0,no_change,Soviet,
Botlikh,"Alekseev, Azaev 2019",ихтиол,I,i,no_change,6,0,no_change,Soviet,
Botlikh,"Alekseev, Azaev 2019",ихтиол,o,o,no_change,6,0,no_change,Soviet,
Botlikh,"Alekseev, Azaev 2019",ихтиол,l,l,no_change,6,0,no_change,Soviet,
Avar,Gimbatov 2006,июль,I,i,no_change,4,0,no_change,Pre-Soviet,77
Avar,Gimbatov 2006,июль,j,j,no_change,4,0,no_change,Pre-Soviet,77
Avar,Gimbatov 2006,июль,u,u,no_change,4,0,no_change,Pre-Soviet,77
Avar,Gimbatov 2006,июль,lʲ,l,no_change,4,0,no_change,Pre-Soviet,77
Bagvalal,Magomedova 2004,июль,I,i,no_change,4,0,no_change,Pre-Soviet,77
Bagvalal,Magomedova 2004,июль,j,j,no_change,4,0,no_change,Pre-Soviet,77
Bagvalal,Magomedova 2004,июль,u,u,no_change,4,0,no_change,Pre-Soviet,77
Bagvalal,Magomedova 2004,июль,lʲ,l,no_change,4,0,no_change,Pre-Soviet,77
Botlikh,"Alekseev, Azaev 2019",июль,I,i,no_change,4,0,no_change,Pre-Soviet,77
Botlikh,"Alekseev, Azaev 2019",июль,j,j,no_change,4,0,no_change,Pre-Soviet,77
Botlikh,"Alekseev, Azaev 2019",июль,u,u,no_change,4,0,no_change,Pre-Soviet,77
Botlikh,"Alekseev, Azaev 2019",июль,lʲ,l,no_change,4,0,no_change,Pre-Soviet,77
Avar,Gimbatov 2006,июнь,I,i,no_change,4,0,no_change,Pre-Soviet,84
Avar,Gimbatov 2006,июнь,j,j,no_change,4,0,no_change,Pre-Soviet,84
Avar,Gimbatov 2006,июнь,u,u,no_change,4,0,no_change,Pre-Soviet,84
Avar,Gimbatov 2006,июнь,nʲ,n,no_change,4,0,no_change,Pre-Soviet,84
Bagvalal,Magomedova 2004,июнь,I,i,no_change,4,0,no_change,Pre-Soviet,84
Bagvalal,Magomedova 2004,июнь,j,j,no_change,4,0,no_change,Pre-Soviet,84
Bagvalal,Magomedova 2004,июнь,u,u,no_change,4,0,no_change,Pre-Soviet,84
Bagvalal,Magomedova 2004,июнь,nʲ,n,no_change,4,0,no_change,Pre-Soviet,84
Botlikh,"Alekseev, Azaev 2019",июнь,I,i,no_change,4,0,no_change,Pre-Soviet,84
Botlikh,"Alekseev, Azaev 2019",июнь,j,j,no_change,4,0,no_change,Pre-Soviet,84
Botlikh,"Alekseev, Azaev 2019",июнь,u,u,no_change,4,0,no_change,Pre-Soviet,84
Botlikh,"Alekseev, Azaev 2019",июнь,nʲ,n,no_change,4,0,no_change,Pre-Soviet,84
Avar,Gimbatov 2006,йод,j,j,no_change,3,0,no_change,Pre-Soviet,4.9
Avar,Gimbatov 2006,йод,o,o,no_change,3,0,no_change,Pre-Soviet,4.9
Avar,Gimbatov 2006,йод,D,d,no_change,3,0,no_change,Pre-Soviet,4.9
Botlikh,"Alekseev, Azaev 2019",йод,j,j,no_change,3,0,no_change,Pre-Soviet,4.9
Botlikh,"Alekseev, Azaev 2019",йод,o,o,no_change,3,0,no_change,Pre-Soviet,4.9
Botlikh,"Alekseev, Azaev 2019",йод,D,d,no_change,3,0,no_change,Pre-Soviet,4.9
Botlikh,"Alekseev, Azaev 2019",йодовый,j,j,no_change,3,0,no_change,Soviet,
Botlikh,"Alekseev, Azaev 2019",йодовый,o,o,no_change,3,0,no_change,Soviet,
Botlikh,"Alekseev, Azaev 2019",йодовый,d,d,no_change,3,0,no_change,Soviet,
Botlikh,"Alekseev, Azaev 2019",йодоформ,j,j,no_change,9,1,no_change,Pre-Soviet,
